#nombre de zones : 
3
#nombre d'individus : 
1000
#nombre de points de rencontre :
2
#taux d'individus habitants aux points de rencontres : 
0.0
#taux de déplacement :
0.5
#taux de séjour :
0.4
#
#lieux de résidence :
(H420, Z3)
(H117, Z3)
(H114, Z3)
(H115, Z3)
(H919, Z3)
(H493, Z3)
(H492, Z3)
(H491, Z3)
(H490, Z3)
(H497, Z3)
(H496, Z3)
(H495, Z3)
(H494, Z3)
(H499, Z3)
(H498, Z3)
(H854, Z3)
(H798, Z3)
(H799, Z3)
(H790, Z3)
(H791, Z3)
(H792, Z3)
(H793, Z3)
(H794, Z3)
(H650, Z3)
(H796, Z3)
(H797, Z3)
(H189, Z3)
(H188, Z3)
(H185, Z3)
(H184, Z3)
(H187, Z3)
(H186, Z3)
(H181, Z3)
(H180, Z3)
(H183, Z3)
(H182, Z3)
(H978, Z3)
(H979, Z3)
(H755, Z3)
(H970, Z3)
(H971, Z3)
(H972, Z3)
(H973, Z3)
(H974, Z3)
(H975, Z3)
(H976, Z3)
(H977, Z3)
(H426, Z3)
(H427, Z3)
(H424, Z3)
(H425, Z3)
(H422, Z3)
(H423, Z3)
(H389, Z3)
(H388, Z3)
(H387, Z3)
(H386, Z3)
(H385, Z3)
(H384, Z3)
(H383, Z3)
(H382, Z3)
(H381, Z3)
(H380, Z3)
(H985, Z3)
(H984, Z3)
(H987, Z3)
(H986, Z3)
(H549, Z3)
(H548, Z3)
(H983, Z3)
(H982, Z3)
(H545, Z3)
(H544, Z3)
(H547, Z3)
(H546, Z3)
(H541, Z3)
(H540, Z3)
(H543, Z3)
(H542, Z3)
(H804, Z3)
(H660, Z3)
(H806, Z3)
(H807, Z3)
(H800, Z3)
(H801, Z3)
(H802, Z3)
(H661, Z3)
(H808, Z3)
(H809, Z3)
(H930, Z3)
(H931, Z3)
(H332, Z3)
(H333, Z3)
(H330, Z3)
(H331, Z3)
(H336, Z3)
(H337, Z3)
(H334, Z3)
(H335, Z3)
(H338, Z3)
(H339, Z3)
(H960, Z3)
(H871, Z3)
(H668, Z3)
(H873, Z3)
(H872, Z3)
(H875, Z3)
(H874, Z3)
(H877, Z3)
(H669, Z3)
(H879, Z3)
(H878, Z3)
(H729, Z3)
(H728, Z3)
(H721, Z3)
(H720, Z3)
(H723, Z3)
(H722, Z3)
(H725, Z3)
(H724, Z3)
(H727, Z3)
(H726, Z3)
(H255, Z3)
(H254, Z3)
(H257, Z3)
(H256, Z3)
(H251, Z3)
(H250, Z3)
(H253, Z3)
(H252, Z3)
(H156, Z3)
(H157, Z3)
(H154, Z3)
(H155, Z3)
(H259, Z3)
(H258, Z3)
(H150, Z3)
(H151, Z3)
(H615, Z3)
(H614, Z3)
(H617, Z3)
(H616, Z3)
(H611, Z3)
(H610, Z3)
(H598, Z3)
(H599, Z3)
(H596, Z3)
(H597, Z3)
(H594, Z3)
(H595, Z3)
(H592, Z3)
(H593, Z3)
(H590, Z3)
(H591, Z3)
(H713, Z3)
(H758, Z3)
(H759, Z3)
(H754, Z3)
(H714, Z3)
(H756, Z3)
(H757, Z3)
(H750, Z3)
(H751, Z3)
(H752, Z3)
(H715, Z3)
(H870, Z3)
(H54, Z3)
(H55, Z3)
(H56, Z3)
(H57, Z3)
(H50, Z3)
(H51, Z3)
(H52, Z3)
(H53, Z3)
(H58, Z3)
(H59, Z3)
(H652, Z3)
(H463, Z3)
(H655, Z3)
(H876, Z3)
(H460, Z3)
(H654, Z3)
(H501, Z3)
(H500, Z3)
(H503, Z3)
(H461, Z3)
(H505, Z3)
(H504, Z3)
(H507, Z3)
(H506, Z3)
(H509, Z3)
(H508, Z3)
(H656, Z3)
(H465, Z3)
(H468, Z3)
(H848, Z3)
(H849, Z3)
(H925, Z3)
(H469, Z3)
(H923, Z3)
(H922, Z3)
(H921, Z3)
(H920, Z3)
(H840, Z3)
(H841, Z3)
(H842, Z3)
(H843, Z3)
(H844, Z3)
(H845, Z3)
(H846, Z3)
(H847, Z3)
(H376, Z3)
(H377, Z3)
(H374, Z3)
(H375, Z3)
(H372, Z3)
(H373, Z3)
(H370, Z3)
(H371, Z3)
(H378, Z3)
(H379, Z3)
(H574, Z3)
(H575, Z3)
(H576, Z3)
(H577, Z3)
(H479, Z3)
(H478, Z3)
(H572, Z3)
(H573, Z3)
(H475, Z3)
(H474, Z3)
(H477, Z3)
(H476, Z3)
(H471, Z3)
(H470, Z3)
(H473, Z3)
(H472, Z3)
(H945, Z3)
(H550, Z3)
(H219, Z3)
(H218, Z3)
(H551, Z3)
(H211, Z3)
(H210, Z3)
(H213, Z3)
(H212, Z3)
(H215, Z3)
(H214, Z3)
(H217, Z3)
(H216, Z3)
(H558, Z3)
(H659, Z3)
(H658, Z3)
(H704, Z3)
(H559, Z3)
(H29, Z3)
(H28, Z3)
(H716, Z3)
(H717, Z3)
(H25, Z3)
(H24, Z3)
(H27, Z3)
(H26, Z3)
(H21, Z3)
(H20, Z3)
(H23, Z3)
(H22, Z3)
(H105, Z3)
(H104, Z3)
(H107, Z3)
(H106, Z3)
(H101, Z3)
(H100, Z3)
(H103, Z3)
(H102, Z3)
(H109, Z3)
(H108, Z3)
(H268, Z3)
(H269, Z3)
(H264, Z3)
(H265, Z3)
(H266, Z3)
(H267, Z3)
(H260, Z3)
(H261, Z3)
(H262, Z3)
(H263, Z3)
(H680, Z3)
(H681, Z3)
(H628, Z3)
(H629, Z3)
(H624, Z3)
(H625, Z3)
(H626, Z3)
(H627, Z3)
(H620, Z3)
(H621, Z3)
(H622, Z3)
(H623, Z3)
(H789, Z3)
(H788, Z3)
(H783, Z3)
(H782, Z3)
(H781, Z3)
(H780, Z3)
(H787, Z3)
(H786, Z3)
(H785, Z3)
(H784, Z3)
(H805, Z3)
(H994, Z3)
(H688, Z3)
(H969, Z3)
(H689, Z3)
(H963, Z3)
(H962, Z3)
(H961, Z3)
(H209, Z3)
(H967, Z3)
(H966, Z3)
(H965, Z3)
(H964, Z3)
(H431, Z3)
(H430, Z3)
(H433, Z3)
(H432, Z3)
(H435, Z3)
(H434, Z3)
(H437, Z3)
(H436, Z3)
(H439, Z3)
(H438, Z3)
(H538, Z3)
(H539, Z3)
(H530, Z3)
(H531, Z3)
(H532, Z3)
(H533, Z3)
(H534, Z3)
(H535, Z3)
(H536, Z3)
(H537, Z3)
(H817, Z3)
(H816, Z3)
(H815, Z3)
(H814, Z3)
(H813, Z3)
(H812, Z3)
(H811, Z3)
(H810, Z3)
(H950, Z3)
(H819, Z3)
(H818, Z3)
(H444, Z3)
(H445, Z3)
(H446, Z3)
(H447, Z3)
(H329, Z3)
(H328, Z3)
(H442, Z3)
(H443, Z3)
(H325, Z3)
(H324, Z3)
(H327, Z3)
(H326, Z3)
(H321, Z3)
(H320, Z3)
(H323, Z3)
(H322, Z3)
(H888, Z3)
(H889, Z3)
(H884, Z3)
(H885, Z3)
(H886, Z3)
(H887, Z3)
(H880, Z3)
(H881, Z3)
(H882, Z3)
(H883, Z3)
(H149, Z3)
(H148, Z3)
(H222, Z3)
(H223, Z3)
(H224, Z3)
(H225, Z3)
(H226, Z3)
(H227, Z3)
(H141, Z3)
(H140, Z3)
(H143, Z3)
(H142, Z3)
(H145, Z3)
(H144, Z3)
(H147, Z3)
(H146, Z3)
(H803, Z3)
(H613, Z3)
(H612, Z3)
(H589, Z3)
(H588, Z3)
(H662, Z3)
(H663, Z3)
(H664, Z3)
(H665, Z3)
(H666, Z3)
(H667, Z3)
(H581, Z3)
(H580, Z3)
(H583, Z3)
(H582, Z3)
(H585, Z3)
(H584, Z3)
(H587, Z3)
(H586, Z3)
(H749, Z3)
(H748, Z3)
(H747, Z3)
(H746, Z3)
(H745, Z3)
(H744, Z3)
(H743, Z3)
(H742, Z3)
(H741, Z3)
(H740, Z3)
(H138, Z3)
(H139, Z3)
(H134, Z3)
(H135, Z3)
(H136, Z3)
(H137, Z3)
(H130, Z3)
(H131, Z3)
(H132, Z3)
(H133, Z3)
(H69, Z3)
(H68, Z3)
(H61, Z3)
(H60, Z3)
(H63, Z3)
(H62, Z3)
(H65, Z3)
(H64, Z3)
(H67, Z3)
(H66, Z3)
(H765, Z3)
(H764, Z3)
(H910, Z3)
(H83, Z3)
(H82, Z3)
(H81, Z3)
(H80, Z3)
(H87, Z3)
(H86, Z3)
(H85, Z3)
(H84, Z3)
(H89, Z3)
(H88, Z3)
(H710, Z3)
(H763, Z3)
(H762, Z3)
(H646, Z3)
(H647, Z3)
(H753, Z3)
(H711, Z3)
(H644, Z3)
(H912, Z3)
(H457, Z3)
(H859, Z3)
(H645, Z3)
(H916, Z3)
(H917, Z3)
(H914, Z3)
(H456, Z3)
(H853, Z3)
(H642, Z3)
(H851, Z3)
(H850, Z3)
(H857, Z3)
(H856, Z3)
(H855, Z3)
(H643, Z3)
(H361, Z3)
(H360, Z3)
(H363, Z3)
(H362, Z3)
(H365, Z3)
(H364, Z3)
(H367, Z3)
(H366, Z3)
(H369, Z3)
(H368, Z3)
(H712, Z3)
(H641, Z3)
(H408, Z3)
(H409, Z3)
(H565, Z3)
(H564, Z3)
(H563, Z3)
(H562, Z3)
(H561, Z3)
(H560, Z3)
(H400, Z3)
(H401, Z3)
(H402, Z3)
(H403, Z3)
(H404, Z3)
(H405, Z3)
(H406, Z3)
(H407, Z3)
(H296, Z3)
(H858, Z3)
(H651, Z3)
(H968, Z3)
(H459, Z3)
(H951, Z3)
(H458, Z3)
(H314, Z3)
(H315, Z3)
(H316, Z3)
(H317, Z3)
(H310, Z3)
(H311, Z3)
(H312, Z3)
(H313, Z3)
(H739, Z3)
(H318, Z3)
(H319, Z3)
(H737, Z3)
(H703, Z3)
(H567, Z3)
(H701, Z3)
(H700, Z3)
(H707, Z3)
(H706, Z3)
(H705, Z3)
(H566, Z3)
(H653, Z3)
(H708, Z3)
(H118, Z3)
(H170, Z3)
(H171, Z3)
(H172, Z3)
(H173, Z3)
(H174, Z3)
(H175, Z3)
(H176, Z3)
(H177, Z3)
(H178, Z3)
(H179, Z3)
(H731, Z3)
(H279, Z3)
(H278, Z3)
(H277, Z3)
(H276, Z3)
(H275, Z3)
(H274, Z3)
(H273, Z3)
(H272, Z3)
(H271, Z3)
(H270, Z3)
(H299, Z3)
(H958, Z3)
(H113, Z3)
(H959, Z3)
(H718, Z3)
(H569, Z3)
(H639, Z3)
(H638, Z3)
(H637, Z3)
(H636, Z3)
(H635, Z3)
(H568, Z3)
(H633, Z3)
(H632, Z3)
(H631, Z3)
(H630, Z3)
(H158, Z3)
(H719, Z3)
(H32, Z3)
(H33, Z3)
(H30, Z3)
(H31, Z3)
(H36, Z3)
(H37, Z3)
(H34, Z3)
(H35, Z3)
(H38, Z3)
(H39, Z3)
(H657, Z3)
(H159, Z3)
(H634, Z3)
(H682, Z3)
(H683, Z3)
(H529, Z3)
(H528, Z3)
(H686, Z3)
(H687, Z3)
(H684, Z3)
(H685, Z3)
(H523, Z3)
(H522, Z3)
(H521, Z3)
(H520, Z3)
(H527, Z3)
(H526, Z3)
(H525, Z3)
(H524, Z3)
(H938, Z3)
(H502, Z3)
(H822, Z3)
(H823, Z3)
(H820, Z3)
(H821, Z3)
(H826, Z3)
(H827, Z3)
(H824, Z3)
(H825, Z3)
(H828, Z3)
(H829, Z3)
(H939, Z3)
(H991, Z3)
(H358, Z3)
(H359, Z3)
(H455, Z3)
(H454, Z3)
(H453, Z3)
(H452, Z3)
(H451, Z3)
(H450, Z3)
(H350, Z3)
(H351, Z3)
(H352, Z3)
(H353, Z3)
(H354, Z3)
(H355, Z3)
(H356, Z3)
(H357, Z3)
(H956, Z3)
(H957, Z3)
(H954, Z3)
(H955, Z3)
(H952, Z3)
(H953, Z3)
(H899, Z3)
(H898, Z3)
(H897, Z3)
(H896, Z3)
(H895, Z3)
(H894, Z3)
(H893, Z3)
(H892, Z3)
(H891, Z3)
(H890, Z3)
(H233, Z3)
(H232, Z3)
(H231, Z3)
(H230, Z3)
(H237, Z3)
(H236, Z3)
(H235, Z3)
(H234, Z3)
(H239, Z3)
(H238, Z3)
(H152, Z3)
(H153, Z3)
(H673, Z3)
(H672, Z3)
(H671, Z3)
(H670, Z3)
(H677, Z3)
(H676, Z3)
(H675, Z3)
(H674, Z3)
(H679, Z3)
(H678, Z3)
(H778, Z3)
(H779, Z3)
(H772, Z3)
(H773, Z3)
(H770, Z3)
(H771, Z3)
(H776, Z3)
(H777, Z3)
(H774, Z3)
(H775, Z3)
(H286, Z3)
(H287, Z3)
(H284, Z3)
(H285, Z3)
(H282, Z3)
(H283, Z3)
(H129, Z3)
(H128, Z3)
(H127, Z3)
(H126, Z3)
(H125, Z3)
(H124, Z3)
(H123, Z3)
(H122, Z3)
(H121, Z3)
(H289, Z3)
(H78, Z3)
(H79, Z3)
(H76, Z3)
(H77, Z3)
(H74, Z3)
(H75, Z3)
(H72, Z3)
(H73, Z3)
(H70, Z3)
(H71, Z3)
(H480, Z3)
(H481, Z3)
(H482, Z3)
(H483, Z3)
(H484, Z3)
(H485, Z3)
(H486, Z3)
(H487, Z3)
(H488, Z3)
(H489, Z3)
(H90, Z3)
(H91, Z3)
(H92, Z3)
(H93, Z3)
(H94, Z3)
(H95, Z3)
(H96, Z3)
(H97, Z3)
(H98, Z3)
(H99, Z3)
(H8, Z3)
(H9, Z3)
(H2, Z3)
(H3, Z3)
(H1, Z3)
(H6, Z3)
(H7, Z3)
(H4, Z3)
(H5, Z3)
(H192, Z3)
(H193, Z3)
(H190, Z3)
(H191, Z3)
(H196, Z3)
(H197, Z3)
(H194, Z3)
(H195, Z3)
(H198, Z3)
(H199, Z3)
(H902, Z3)
(H927, Z3)
(H909, Z3)
(H908, Z3)
(H926, Z3)
(H905, Z3)
(H904, Z3)
(H907, Z3)
(H906, Z3)
(H901, Z3)
(H900, Z3)
(H903, Z3)
(H795, Z3)
(H924, Z3)
(H398, Z3)
(H399, Z3)
(H603, Z3)
(H394, Z3)
(H395, Z3)
(H396, Z3)
(H397, Z3)
(H390, Z3)
(H391, Z3)
(H392, Z3)
(H393, Z3)
(H552, Z3)
(H553, Z3)
(H419, Z3)
(H418, Z3)
(H556, Z3)
(H557, Z3)
(H554, Z3)
(H555, Z3)
(H413, Z3)
(H412, Z3)
(H411, Z3)
(H410, Z3)
(H417, Z3)
(H416, Z3)
(H415, Z3)
(H414, Z3)
(H998, Z3)
(H999, Z3)
(H992, Z3)
(H993, Z3)
(H990, Z3)
(H605, Z3)
(H996, Z3)
(H997, Z3)
(H619, Z3)
(H995, Z3)
(H1000, Z3)
(H929, Z3)
(H440, Z3)
(H928, Z3)
(H618, Z3)
(H441, Z3)
(H307, Z3)
(H306, Z3)
(H305, Z3)
(H304, Z3)
(H303, Z3)
(H302, Z3)
(H301, Z3)
(H300, Z3)
(H309, Z3)
(H308, Z3)
(H866, Z3)
(H867, Z3)
(H864, Z3)
(H865, Z3)
(H862, Z3)
(H863, Z3)
(H860, Z3)
(H861, Z3)
(H868, Z3)
(H869, Z3)
(H738, Z3)
(H702, Z3)
(H736, Z3)
(H448, Z3)
(H734, Z3)
(H735, Z3)
(H732, Z3)
(H733, Z3)
(H730, Z3)
(H449, Z3)
(H163, Z3)
(H162, Z3)
(H161, Z3)
(H160, Z3)
(H167, Z3)
(H166, Z3)
(H165, Z3)
(H164, Z3)
(H169, Z3)
(H168, Z3)
(H248, Z3)
(H249, Z3)
(H242, Z3)
(H243, Z3)
(H240, Z3)
(H241, Z3)
(H246, Z3)
(H247, Z3)
(H244, Z3)
(H245, Z3)
(H709, Z3)
(H913, Z3)
(H608, Z3)
(H609, Z3)
(H602, Z3)
(H570, Z3)
(H600, Z3)
(H601, Z3)
(H606, Z3)
(H607, Z3)
(H604, Z3)
(H571, Z3)
(H280, Z3)
(H281, Z3)
(H47, Z3)
(H46, Z3)
(H45, Z3)
(H44, Z3)
(H43, Z3)
(H42, Z3)
(H41, Z3)
(H40, Z3)
(H49, Z3)
(H48, Z3)
#
#patron de déplacements :
(H566, ('Z3', 0.9288041675441031, 0.4, []))
(H420, ('Z3', 0.37936940794693574, 0.4, ['Z1', 'Z2']))
(H471, ('Z3', 0.44081053747155996, 0.4, ['Z1', 'Z2']))
(H421, ('Z3', 0.6952282162549602, 0.4, []))
(H470, ('Z3', 0.10288597535723543, 0.4, ['Z1', 'Z2']))
(H516, ('Z3', 0.5612832535783443, 0.4, []))
(H517, ('Z3', 0.871354575812869, 0.4, []))
(H514, ('Z3', 0.10579644388540621, 0.4, ['Z1', 'Z2']))
(H515, ('Z3', 0.6524001071192054, 0.4, []))
(H512, ('Z3', 0.7433832243505921, 0.4, []))
(H513, ('Z3', 0.1801055568433637, 0.4, ['Z1', 'Z2']))
(H510, ('Z3', 0.07788186023185983, 0.4, ['Z1', 'Z2']))
(H511, ('Z3', 0.8590604550007338, 0.4, []))
(H289, ('Z3', 0.9618607240614286, 0.4, []))
(H518, ('Z3', 0.26427791529410183, 0.4, ['Z1', 'Z2']))
(H519, ('Z3', 0.26436681847525356, 0.4, ['Z1', 'Z2']))
(H24, ('Z3', 0.3102493807109177, 0.4, ['Z1', 'Z2']))
(H699, ('Z3', 0.24074989283791237, 0.4, ['Z1', 'Z2']))
(H698, ('Z3', 0.43292571200825014, 0.4, ['Z1', 'Z2']))
(H695, ('Z3', 0.27403429315844086, 0.4, ['Z1', 'Z2']))
(H694, ('Z3', 0.6915531117494703, 0.4, []))
(H697, ('Z3', 0.2996107127384767, 0.4, ['Z1', 'Z2']))
(H696, ('Z3', 0.1896247238943829, 0.4, ['Z1', 'Z2']))
(H691, ('Z3', 0.11329137844065207, 0.4, ['Z1', 'Z2']))
(H690, ('Z3', 0.19314982245234036, 0.4, ['Z1', 'Z2']))
(H693, ('Z3', 0.1081480609216009, 0.4, ['Z1', 'Z2']))
(H692, ('Z3', 0.8119572213714547, 0.4, []))
(H428, ('Z3', 0.7238391666554492, 0.4, []))
(H429, ('Z3', 0.9185794064819232, 0.4, []))
(H520, ('Z3', 0.4532994104686485, 0.4, ['Z1', 'Z2']))
(H934, ('Z3', 0.9157882151348938, 0.4, []))
(H935, ('Z3', 0.2239859756319975, 0.4, ['Z1', 'Z2']))
(H936, ('Z3', 0.6964747914584384, 0.4, []))
(H937, ('Z3', 0.8424183294412771, 0.4, []))
(H839, ('Z3', 0.7496547071557975, 0.4, []))
(H838, ('Z3', 0.2542015374989408, 0.4, ['Z1', 'Z2']))
(H932, ('Z3', 0.2675388036643219, 0.4, ['Z1', 'Z2']))
(H933, ('Z3', 0.7041748046650089, 0.4, []))
(H835, ('Z3', 0.5823789032344775, 0.4, []))
(H834, ('Z3', 0.9615695007518017, 0.4, []))
(H837, ('Z3', 0.5232666521277687, 0.4, []))
(H836, ('Z3', 0.990572598236778, 0.4, []))
(H831, ('Z3', 0.005342995449531762, 0.4, ['Z1', 'Z2']))
(H830, ('Z3', 0.1350174879341992, 0.4, ['Z1', 'Z2']))
(H833, ('Z3', 0.33299422847469673, 0.4, ['Z1', 'Z2']))
(H832, ('Z3', 0.06937043876607296, 0.4, ['Z1', 'Z2']))
(H851, ('Z3', 0.6724340814441153, 0.4, []))
(H981, ('Z3', 0.12230834444781125, 0.4, ['Z1', 'Z2']))
(H980, ('Z3', 0.9058393284577426, 0.4, []))
(H462, ('Z3', 0.06562209599648672, 0.4, ['Z1', 'Z2']))
(H463, ('Z3', 0.11879862328491153, 0.4, ['Z1', 'Z2']))
(H349, ('Z3', 0.7214894746505339, 0.4, []))
(H461, ('Z3', 0.01987054206591765, 0.4, ['Z1', 'Z2']))
(H466, ('Z3', 0.4138716153096341, 0.4, ['Z1', 'Z2']))
(H467, ('Z3', 0.9688141323822451, 0.4, []))
(H464, ('Z3', 0.287621957204227, 0.4, ['Z1', 'Z2']))
(H465, ('Z3', 0.6617844388202971, 0.4, []))
(H343, ('Z3', 0.07469043136101494, 0.4, ['Z1', 'Z2']))
(H342, ('Z3', 0.5815710734362012, 0.4, []))
(H341, ('Z3', 0.2397033274484014, 0.4, ['Z1', 'Z2']))
(H340, ('Z3', 0.9382736228052349, 0.4, []))
(H347, ('Z3', 0.6006691667911672, 0.4, []))
(H346, ('Z3', 0.007636202183832763, 0.4, ['Z1', 'Z2']))
(H345, ('Z3', 0.10081775092540812, 0.4, ['Z1', 'Z2']))
(H344, ('Z3', 0.23954776292624724, 0.4, ['Z1', 'Z2']))
(H941, ('Z3', 0.49008363017092194, 0.4, ['Z1', 'Z2']))
(H940, ('Z3', 0.42503345583313057, 0.4, ['Z1', 'Z2']))
(H943, ('Z3', 0.705623349286684, 0.4, []))
(H942, ('Z3', 0.1373117763587779, 0.4, ['Z1', 'Z2']))
(H945, ('Z3', 0.5602478418516232, 0.4, []))
(H944, ('Z3', 0.3455948896510592, 0.4, ['Z1', 'Z2']))
(H947, ('Z3', 0.9635730430938485, 0.4, []))
(H946, ('Z3', 0.17302736499107396, 0.4, ['Z1', 'Z2']))
(H949, ('Z3', 0.2764831846553558, 0.4, ['Z1', 'Z2']))
(H948, ('Z3', 0.8019851215617538, 0.4, []))
(H989, ('Z3', 0.8933859885716838, 0.4, []))
(H988, ('Z3', 0.9304944558106074, 0.4, []))
(H141, ('Z3', 0.9125434942071378, 0.4, []))
(H208, ('Z3', 0.32296672398235216, 0.4, ['Z1', 'Z2']))
(H209, ('Z3', 0.6570892708568558, 0.4, []))
(H206, ('Z3', 0.159476275057567, 0.4, ['Z1', 'Z2']))
(H207, ('Z3', 0.7995594434798746, 0.4, []))
(H204, ('Z3', 0.2561074168675085, 0.4, ['Z1', 'Z2']))
(H205, ('Z3', 0.4901911087401274, 0.4, ['Z1', 'Z2']))
(H202, ('Z3', 0.2742369936814074, 0.4, ['Z1', 'Z2']))
(H203, ('Z3', 0.47498065636830555, 0.4, ['Z1', 'Z2']))
(H200, ('Z3', 0.23389760395963055, 0.4, ['Z1', 'Z2']))
(H201, ('Z3', 0.15388655133453888, 0.4, ['Z1', 'Z2']))
(H18, ('Z3', 0.8027757543758259, 0.4, []))
(H19, ('Z3', 0.9807538685686735, 0.4, []))
(H767, ('Z3', 0.5087395398464928, 0.4, []))
(H766, ('Z3', 0.40722264131763, 0.4, ['Z1', 'Z2']))
(H761, ('Z3', 0.541626851708453, 0.4, []))
(H760, ('Z3', 0.14136270439275755, 0.4, ['Z1', 'Z2']))
(H648, ('Z3', 0.014371908221536334, 0.4, ['Z1', 'Z2']))
(H649, ('Z3', 0.5854366630116363, 0.4, []))
(H10, ('Z3', 0.043807390477222485, 0.4, ['Z1', 'Z2']))
(H11, ('Z3', 0.7586762870427859, 0.4, []))
(H12, ('Z3', 0.718795496298796, 0.4, []))
(H13, ('Z3', 0.8976326776731627, 0.4, []))
(H769, ('Z3', 0.2902485511150976, 0.4, ['Z1', 'Z2']))
(H768, ('Z3', 0.9216011102166933, 0.4, []))
(H640, ('Z3', 0.9894108136395806, 0.4, []))
(H17, ('Z3', 0.876510693412288, 0.4, []))
(H43, ('Z3', 0.573869734855247, 0.4, []))
(H291, ('Z3', 0.7342644901825203, 0.4, []))
(H290, ('Z3', 0.8214779332425985, 0.4, []))
(H293, ('Z3', 0.22953397620397953, 0.4, ['Z1', 'Z2']))
(H292, ('Z3', 0.45167908347502317, 0.4, ['Z1', 'Z2']))
(H295, ('Z3', 0.5533188491478539, 0.4, []))
(H294, ('Z3', 0.030549467695752286, 0.4, ['Z1', 'Z2']))
(H297, ('Z3', 0.17007881518419365, 0.4, ['Z1', 'Z2']))
(H296, ('Z3', 0.11304022018161297, 0.4, ['Z1', 'Z2']))
(H112, ('Z3', 0.8293596038078651, 0.4, []))
(H298, ('Z3', 0.5292198894871457, 0.4, []))
(H110, ('Z3', 0.21139412002535396, 0.4, ['Z1', 'Z2']))
(H111, ('Z3', 0.007510690785194951, 0.4, ['Z1', 'Z2']))
(H116, ('Z3', 0.06006752666909876, 0.4, ['Z1', 'Z2']))
(H117, ('Z3', 0.715843925355802, 0.4, []))
(H114, ('Z3', 0.956331024315549, 0.4, []))
(H115, ('Z3', 0.7032181343423477, 0.4, []))
(H493, ('Z3', 0.9992307440835028, 0.4, []))
(H492, ('Z3', 0.05597866958954911, 0.4, ['Z1', 'Z2']))
(H491, ('Z3', 0.05097042216106418, 0.4, ['Z1', 'Z2']))
(H490, ('Z3', 0.14220519845714807, 0.4, ['Z1', 'Z2']))
(H497, ('Z3', 0.32472655692334496, 0.4, ['Z1', 'Z2']))
(H496, ('Z3', 0.8597357195434341, 0.4, []))
(H495, ('Z3', 0.04716355628258917, 0.4, ['Z1', 'Z2']))
(H494, ('Z3', 0.6135331316812768, 0.4, []))
(H499, ('Z3', 0.07776161673207094, 0.4, ['Z1', 'Z2']))
(H498, ('Z3', 0.694357335915266, 0.4, []))
(H798, ('Z3', 0.4725970986007709, 0.4, ['Z1', 'Z2']))
(H799, ('Z3', 0.9520095986019587, 0.4, []))
(H149, ('Z3', 0.00986652233496843, 0.4, ['Z1', 'Z2']))
(H790, ('Z3', 0.8480750581584101, 0.4, []))
(H791, ('Z3', 0.4052152775154563, 0.4, ['Z1', 'Z2']))
(H792, ('Z3', 0.1208863259251719, 0.4, ['Z1', 'Z2']))
(H793, ('Z3', 0.6748047490005779, 0.4, []))
(H794, ('Z3', 0.5119087424211556, 0.4, []))
(H795, ('Z3', 0.9721231126454641, 0.4, []))
(H796, ('Z3', 0.14237096197863186, 0.4, ['Z1', 'Z2']))
